episode,reward,average_reward,epsilon,steps,loss
7593,600.0,386.5,0.02242790264536427,4698499,0.6997
7594,405.0,386.95,0.02241668869404159,4699084,1.2294
7595,205.0,386.15,0.02240548034969457,4699572,0.4742
7596,715.0,388.95,0.022394277609519724,4700386,0.4566
7597,715.0,392.0,0.022383080470714963,4701191,2.4540
7598,365.0,393.65,0.022371888930479606,4701822,0.8217
7599,370.0,392.4,0.022360702986014367,4702450,1.6398
7600,310.0,392.8,0.022349522634521363,4703020,2.8025
7601,295.0,391.55,0.022338347873204104,4703643,1.0242
7602,470.0,393.5,0.022327178699267505,4704406,0.6625
7603,490.0,395.95,0.02231601510991787,4705335,0.5273
7604,470.0,396.2,0.022304857102362914,4706196,0.7768
7605,485.0,398.05,0.022293704673811733,4707064,0.8113
7606,315.0,397.15,0.022282557821474827,4707638,0.7290
7607,320.0,396.65,0.02227141654256409,4708175,0.4317
7608,365.0,395.8,0.02226028083429281,4708906,0.5327
7609,455.0,396.7,0.022249150693875664,4709645,0.5171
7610,470.0,396.05,0.022238026118528726,4710302,1.2634
7611,345.0,393.0,0.022226907105469464,4710832,0.3622
7612,590.0,394.1,0.02221579365191673,4711745,1.0623
7613,370.0,391.6,0.022204685755090773,4712357,1.2160
7614,555.0,393.25,0.022193583412213228,4713120,2.8576
7615,420.0,395.15,0.022182486620507123,4713785,0.8794
7616,310.0,394.3,0.02217139537719687,4714369,3.2233
7617,975.0,401.2,0.022160309679508272,4715357,0.9408
7618,380.0,400.6,0.02214922952466852,4716047,0.6148
7619,490.0,401.9,0.022138154909906185,4716843,1.2079
7620,155.0,399.75,0.022127085832451234,4717239,1.1275
7621,550.0,404.2,0.02211602228953501,4718354,0.4844
7622,485.0,405.4,0.022104964278390243,4719302,2.9355
7623,345.0,404.55,0.02209391179625105,4719815,1.9425
7624,390.0,404.6,0.022082864840352923,4720456,1.1195
7625,300.0,405.2,0.022071823407932747,4720954,0.6217
7626,105.0,401.05,0.022060787496228782,4721425,1.2655
7627,95.0,398.4,0.02204975710248067,4721693,1.1248
7628,375.0,399.4,0.02203873222392943,4722494,0.5388
7629,200.0,397.35,0.022027712857817464,4722988,0.6284
7630,435.0,398.2,0.022016699001388557,4723784,0.5081
7631,315.0,396.95,0.022005690651887864,4724370,0.4829
7632,365.0,397.8,0.02199468780656192,4725003,0.4297
7633,230.0,397.3,0.02198369046265864,4725560,1.6524
7634,555.0,400.6,0.021972698617427313,4726566,0.4221
7635,395.0,401.2,0.0219617122681186,4727262,0.2469
7636,480.0,401.9,0.021950731411984545,4728270,2.1781
7637,585.0,402.8,0.021939756046278555,4729097,3.3870
7638,320.0,404.75,0.02192878616825542,4729727,0.6880
7639,355.0,405.75,0.021917821775171292,4730381,0.2492
7640,180.0,404.95,0.021906862864283706,4730759,1.5465
7641,280.0,405.95,0.021895909432851565,4731319,1.3574
7642,695.0,408.95,0.02188496147813514,4732223,0.3619
7643,325.0,407.05,0.021874018997396074,4732757,0.9383
7644,530.0,410.95,0.021863081987897378,4733450,2.1599
7645,260.0,410.45,0.02185215044690343,4733980,0.8087
7646,290.0,409.9,0.02184122437167998,4734765,0.9141
7647,305.0,406.25,0.021830303759494143,4735381,1.3286
7648,125.0,403.1,0.0218193886076144,4735736,1.2939
7649,245.0,401.6,0.021808478913310593,4736233,1.4197
7650,315.0,400.05,0.021797574673853938,4736829,2.2649
7651,130.0,397.8,0.02178667588651701,4737736,1.2234
7652,330.0,399.55,0.021775782548573753,4738277,4.4693
7653,295.0,397.2,0.021764894657299468,4738845,0.8300
7654,270.0,397.1,0.021754012209970818,4739514,1.4263
7655,250.0,396.7,0.021743135203865834,4740003,0.5691
7656,345.0,397.0,0.0217322636362639,4740719,1.8000
7657,165.0,391.2,0.02172139750444577,4741191,0.5194
7658,385.0,391.7,0.02171053680569355,4741795,0.5141
7659,440.0,392.95,0.021699681537290703,4742552,0.5497
7660,435.0,394.4,0.02168883169652206,4743548,0.6774
7661,70.0,390.25,0.0216779872806738,4743828,0.8662
7662,285.0,387.25,0.021667148287033464,4744662,0.7885
7663,240.0,387.25,0.021656314712889948,4745067,1.0617
7664,260.0,383.4,0.021645486555533503,4745522,0.3380
7665,405.0,385.35,0.021634663812255737,4746216,1.0891
7666,420.0,386.5,0.02162384648034961,4746825,0.6179
7667,85.0,385.65,0.021613034557109435,4747220,0.7017
7668,410.0,386.65,0.021602228039830883,4747867,0.7361
7669,470.0,387.4,0.02159142692581097,4748428,0.9259
7670,310.0,386.6,0.021580631212348066,4748989,1.5169
7671,310.0,386.65,0.021569840896741892,4749529,0.9041
7672,45.0,384.35,0.021559055976293522,4749890,1.3831
7673,370.0,384.6,0.021548276448305377,4750471,1.1387
7674,145.0,381.2,0.021537502310081225,4750863,0.4004
7675,290.0,380.1,0.021526733558926186,4751499,3.0756
7676,520.0,380.15,0.021515970192146724,4752488,1.2284
7677,355.0,378.7,0.021505212207050654,4753151,0.4615
7678,345.0,380.05,0.02149445960094713,4753744,0.7432
7679,230.0,378.8,0.021483712371146657,4754227,0.5384
7680,280.0,378.8,0.021472970514961085,4754771,4.8594
7681,385.0,379.6,0.021462234029703604,4755508,3.1910
7682,390.0,377.6,0.021451502912688755,4756135,1.0412
7683,280.0,376.5,0.02144077716123241,4756583,0.3982
7684,380.0,371.1,0.021430056772651796,4757354,0.7229
7685,300.0,372.25,0.02141934174426547,4757891,2.8266
7686,405.0,371.4,0.021408632073393337,4758523,0.5722
7687,220.0,369.15,0.02139792775735664,4759198,0.2523
7688,150.0,368.7,0.02138722879347796,4759626,0.6040
7689,285.0,364.05,0.021376535179081224,4760114,1.4946
7690,240.0,359.75,0.021365846911491685,4760588,1.4815
7691,180.0,356.6,0.02135516398803594,4761005,0.3719
7692,350.0,352.95,0.021344486406041925,4761650,0.2957
7693,195.0,348.9,0.021333814162838905,4762075,1.6026
7694,475.0,349.6,0.021323147255757485,4762727,0.7311
7695,180.0,349.35,0.02131248568212961,4763330,1.8057
7696,455.0,346.75,0.021301829439288544,4764127,1.1695
7697,410.0,343.7,0.0212911785245689,4764721,0.2317
7698,575.0,345.8,0.021280532935306615,4765363,0.4208
7699,355.0,345.65,0.021269892668838962,4765974,0.4389
7700,225.0,344.8,0.021259257722504542,4766690,8.6732
7701,425.0,346.1,0.021248628093643293,4767337,0.9232
7702,180.0,343.2,0.021238003779596473,4767784,1.4077
7703,360.0,341.9,0.021227384777706675,4768526,0.8065
7704,420.0,341.4,0.021216771085317825,4769264,1.6323
7705,440.0,340.95,0.021206162699775166,4770207,0.9664
7706,435.0,342.15,0.02119555961842528,4770868,1.4170
7707,320.0,342.15,0.021184961838616068,4771394,3.2657
7708,225.0,340.75,0.02117436935769676,4771824,1.1870
7709,365.0,339.85,0.02116378217301791,4772561,0.7646
7710,395.0,339.1,0.021153200281931402,4773397,0.2557
7711,330.0,338.95,0.02114262368179044,4774023,0.8302
7712,295.0,336.0,0.021132052369949545,4774559,0.6239
7713,255.0,334.85,0.02112148634376457,4775201,0.8195
7714,165.0,330.95,0.02111092560059269,4775719,0.9473
7715,310.0,329.85,0.021100370137792396,4776377,1.3689
7716,455.0,331.3,0.0210898199527235,4777321,0.2845
7717,380.0,325.35,0.02107927504274714,4777960,1.3514
7718,145.0,323.0,0.021068735405225768,4778394,0.6915
7719,330.0,321.4,0.021058201037523157,4778988,1.7543
7720,345.0,323.3,0.021047671937004398,4779575,0.8085
7721,455.0,322.35,0.021037148101035897,4780414,2.8111
7722,240.0,319.9,0.02102662952698538,4780948,1.1756
7723,315.0,319.6,0.021016116212221887,4781477,0.2422
7724,725.0,322.95,0.021005608154115778,4782316,0.2926
7725,330.0,323.25,0.02099510535003872,4782915,3.2553
7726,490.0,327.1,0.0209846077973637,4783738,1.4222
7727,925.0,335.4,0.02097411549346502,4784505,0.9524
7728,490.0,336.55,0.02096362843571829,4785223,0.6213
7729,265.0,337.2,0.02095314662150043,4785857,1.0177
7730,355.0,336.4,0.02094267004818968,4786428,1.1148
7731,285.0,336.1,0.020932198713165588,4786940,1.3375
7732,245.0,334.9,0.020921732613809006,4787454,0.4575
7733,465.0,337.25,0.0209112717475021,4788160,1.0825
7734,350.0,335.2,0.02090081611162835,4788824,0.4440
7735,210.0,333.35,0.020890365703572538,4789420,0.8598
7736,375.0,332.3,0.020879920520720754,4790441,0.2975
7737,510.0,331.55,0.020869480560460396,4791238,1.3238
7738,330.0,331.65,0.020859045820180167,4791745,1.5151
7739,145.0,329.55,0.020848616297270077,4792399,0.3823
7740,335.0,331.1,0.020838191989121443,4793042,0.3574
7741,185.0,330.15,0.020827772893126883,4793663,0.9583
7742,375.0,326.95,0.02081735900668032,4794326,1.8496
7743,485.0,328.55,0.02080695032717698,4795242,0.5594
7744,435.0,327.6,0.020796546852013393,4796010,0.7615
7745,430.0,329.3,0.020786148578587387,4796822,0.6056
7746,515.0,331.55,0.020775755504298096,4797757,0.8384
7747,190.0,330.4,0.020765367626545947,4798151,0.5727
7748,420.0,333.35,0.020754984942732674,4798798,1.7985
7749,290.0,333.8,0.02074460745026131,4799331,1.3588
7750,325.0,333.9,0.02073423514653618,4800086,0.4897
7751,340.0,336.0,0.02072386802896291,4800715,1.5914
7752,460.0,337.3,0.02071350609494843,4801406,1.8732
7753,320.0,337.55,0.020703149341900956,4802045,0.4992
7754,245.0,337.3,0.020692797767230008,4802533,0.9766
7755,365.0,338.45,0.020682451368346393,4803127,0.6045
7756,230.0,337.3,0.02067211014266222,4803815,0.3552
7757,225.0,337.9,0.02066177408759089,4804231,0.9646
7758,290.0,336.95,0.020651443200547095,4804885,1.1565
7759,495.0,337.5,0.020641117478946824,4805673,0.9078
7760,355.0,336.7,0.02063079692020735,4806279,0.7378
7761,200.0,338.0,0.02062048152174725,4806666,0.9757
7762,410.0,339.25,0.020610171280986377,4807307,0.3807
7763,580.0,342.65,0.020599866195345883,4808213,1.8971
7764,205.0,342.1,0.020589566262248213,4808758,1.3750
7765,770.0,345.75,0.02057927147911709,4809761,0.3811
7766,305.0,344.6,0.02056898184337753,4810343,1.5407
7767,275.0,346.5,0.020558697352455843,4811078,3.2000
7768,365.0,346.05,0.020548418003779618,4811640,1.6397
7769,555.0,346.9,0.020538143794777728,4812176,0.6352
7770,225.0,346.05,0.02052787472288034,4812631,0.7011
7771,345.0,346.4,0.020517610785518902,4813240,1.0790
7772,470.0,350.65,0.020507351980126143,4814038,0.9622
7773,365.0,350.6,0.020497098304136083,4814737,0.6055
7774,530.0,354.45,0.020486849754984014,4815280,1.8264
7775,290.0,354.45,0.020476606330106523,4815812,0.6609
7776,360.0,352.85,0.020466368026941472,4816409,0.4586
7777,390.0,353.2,0.020456134842928003,4817014,0.6882
7778,295.0,352.7,0.02044590677550654,4817646,0.4933
7779,480.0,355.2,0.02043568382211879,4818418,1.7459
7780,580.0,358.2,0.02042546598020773,4819218,0.6134
7781,455.0,358.9,0.02041525324721763,4820025,1.1857
7782,405.0,359.05,0.02040504562059402,4820698,0.5602
7783,185.0,358.1,0.020394843097783725,4821357,0.3523
7784,390.0,358.2,0.020384645676234835,4822005,0.9795
7785,375.0,358.95,0.02037445335339672,4822787,1.7828
7786,365.0,358.55,0.020364266126720022,4823422,0.7366
7787,460.0,360.95,0.020354083993656662,4824071,0.4967
7788,360.0,363.05,0.020343906951659836,4824729,0.6893
7789,235.0,362.55,0.020333734998184007,4825250,1.3563
7790,495.0,365.1,0.020323568130684914,4826168,2.7175
7791,260.0,365.9,0.020313406346619572,4826755,0.7376
7792,475.0,367.15,0.020303249643446264,4827457,2.1065
7793,375.0,368.95,0.020293098018624542,4828085,0.6959
7794,380.0,368.0,0.02028295146961523,4828695,1.6704
7795,555.0,371.75,0.02027280999388042,4829256,2.2835
7796,435.0,371.55,0.020262673588883482,4829976,0.5654
7797,440.0,371.85,0.020252542252089042,4830944,0.7859
7798,350.0,369.6,0.020242415980962998,4831529,3.1080
7799,340.0,369.45,0.020232294772972517,4832320,0.5087
7800,590.0,373.1,0.02022217862558603,4832959,0.4529
7801,395.0,372.8,0.020212067536273238,4833649,0.9271
7802,425.0,375.25,0.0202019615025051,4834367,1.1258
7803,375.0,375.4,0.02019186052175385,4834976,0.5396
7804,350.0,374.7,0.020181764591492974,4835747,0.5788
7805,340.0,373.7,0.02017167370919723,4836345,0.4388
7806,545.0,374.8,0.020161587872342634,4837343,0.5891
7807,475.0,376.35,0.020151507078406464,4838110,2.2735
7808,380.0,377.9,0.020141431324867263,4838858,0.8236
7809,355.0,377.8,0.02013136060920483,4839511,1.6732
7810,275.0,376.6,0.02012129492890023,4840069,0.8406
7811,265.0,375.95,0.02011123428143578,4840640,0.6885
7812,470.0,377.7,0.020101178664295064,4841490,2.4572
7813,525.0,380.4,0.020091128074962918,4842267,0.6109
7814,555.0,384.3,0.020081082510925437,4843244,1.3456
7815,360.0,384.8,0.020071041969669978,4843983,3.3987
7816,495.0,385.2,0.020061006448685144,4844577,0.6957
7817,345.0,384.85,0.020050975945460802,4845235,0.8577
7818,795.0,391.35,0.020040950457488074,4845994,1.4395
7819,405.0,392.1,0.020030929982259332,4846663,0.8610
7820,680.0,395.45,0.020020914517268205,4847887,0.4350
7821,450.0,395.4,0.020010904060009573,4848681,0.6974
7822,380.0,396.8,0.02000089860797957,4849345,1.8078
7823,420.0,397.85,0.01999089815867558,4849943,0.7314
7824,355.0,394.15,0.019980902709596245,4850663,1.2860
7825,610.0,396.95,0.019970912258241446,4851489,0.6397
7826,275.0,394.8,0.019960926802112325,4851998,0.3477
7827,365.0,389.2,0.01995094633871127,4852635,2.9203
7828,470.0,389.0,0.019940970865541918,4853351,0.4357
7829,265.0,389.0,0.01993100038010915,4853898,0.7226
7830,490.0,390.35,0.019921034879919097,4854825,0.3619
7831,180.0,389.3,0.019911074362479138,4855339,1.1106
7832,255.0,389.4,0.0199011188252979,4855811,1.5618
7833,285.0,387.6,0.019891168265885252,4856368,0.7443
7834,610.0,390.2,0.01988122268175231,4857172,0.2692
7835,415.0,392.25,0.019871282070411438,4857828,0.2852
7836,420.0,392.7,0.019861346429376234,4858503,0.3449
7837,215.0,389.75,0.019851415756161547,4858980,0.8495
7838,640.0,392.85,0.019841490048283467,4859735,0.3556
7839,240.0,393.8,0.019831569303259328,4860199,1.8866
7840,535.0,395.8,0.0198216535186077,4860841,0.9692
7841,420.0,398.15,0.019811742691848398,4861425,0.7316
7842,420.0,398.6,0.019801836820502475,4862063,0.6874
7843,290.0,396.65,0.019791935902092224,4862599,0.6528
7844,235.0,394.65,0.01978203993414118,4863142,1.6676
7845,235.0,392.7,0.019772148914174108,4863535,2.6969
7846,270.0,390.25,0.01976226283971702,4864109,1.6280
7847,325.0,391.6,0.019752381708297163,4864773,0.6992
7848,235.0,389.75,0.019742505517443016,4865221,0.5649
7849,610.0,392.95,0.019732634264684294,4865814,0.6874
7850,420.0,393.9,0.019722767947551952,4866594,0.8733
7851,280.0,393.3,0.019712906563578176,4867211,0.5488
7852,365.0,392.35,0.019703050110296386,4867821,0.4973
7853,220.0,391.35,0.01969319858524124,4868366,0.6377
7854,385.0,392.75,0.01968335198594862,4868977,1.2678
7855,450.0,393.6,0.019673510309955646,4869722,1.5480
7856,435.0,395.65,0.01966367355480067,4870783,0.4558
7857,325.0,396.65,0.01965384171802327,4871388,1.4216
7858,445.0,398.2,0.01964401479716426,4872192,0.4137
7859,110.0,394.35,0.019634192789765678,4872853,0.5734
7860,415.0,394.95,0.019624375693370798,4873492,1.8145
7861,495.0,397.9,0.019614563505524114,4874104,0.6756
7862,390.0,397.7,0.019604756223771353,4874875,1.1968
7863,555.0,397.45,0.019594953845659468,4875843,1.5922
7864,200.0,397.4,0.019585156368736638,4876462,0.8048
7865,230.0,392.0,0.01957536379055227,4876924,0.6750
7866,365.0,392.6,0.019565576108656998,4877550,0.7889
7867,150.0,391.35,0.01955579332060267,4877846,0.6240
7868,475.0,392.45,0.01954601542394237,4878668,2.8250
7869,355.0,390.45,0.0195362424162304,4879384,2.4201
7870,355.0,391.75,0.019526474295022286,4879935,0.5764
7871,340.0,391.7,0.019516711057874777,4880580,1.4892
7872,500.0,392.0,0.019506952702345842,4881425,2.3044
7873,360.0,391.95,0.01949719922599467,4881975,0.4888
7874,380.0,390.45,0.019487450626381676,4882599,1.8236
7875,1000.0,397.55,0.019477706901068485,4883467,3.3298
7876,720.0,401.15,0.01946796804761795,4884441,0.9181
7877,310.0,400.35,0.01945823406359414,4884962,0.7032
7878,365.0,401.05,0.019448504946562344,4885511,0.6971
7879,240.0,398.65,0.019438780694089063,4886082,0.5339
7880,470.0,397.55,0.01942906130374202,4886782,1.2461
7881,350.0,396.5,0.019419346773090148,4887454,0.6118
7882,395.0,396.4,0.019409637099703603,4888170,0.6131
7883,270.0,397.25,0.01939993228115375,4888636,1.8978
7884,380.0,397.15,0.019390232315013176,4889274,0.7537
7885,245.0,395.85,0.01938053719885567,4889723,0.9395
7886,250.0,394.7,0.019370846930256244,4890296,0.6823
7887,365.0,393.75,0.019361161506791118,4891106,1.6873
7888,305.0,393.2,0.019351480926037723,4891598,0.7640
7889,325.0,394.1,0.019341805185574705,4892230,1.1461
7890,335.0,392.5,0.01933213428298192,4892824,1.7281
7891,350.0,393.4,0.01932246821584043,4893457,1.0859
7892,405.0,392.7,0.019312806981732513,4894057,0.8020
7893,180.0,390.75,0.019303150578241647,4894454,1.1438
7894,235.0,389.3,0.019293499002952526,4894983,0.7640
7895,230.0,386.05,0.01928385225345105,4895594,0.7047
7896,215.0,383.85,0.019274210327324324,4896057,0.4929
7897,380.0,383.25,0.01926457322216066,4896788,0.4784
7898,345.0,383.2,0.019254940935549584,4897430,1.4061
7899,375.0,383.55,0.01924531346508181,4898141,0.9390
7900,665.0,384.3,0.01923569080834927,4898783,1.3899
7901,320.0,383.55,0.019226072962945095,4899297,0.5050
7902,470.0,384.0,0.019216459926463623,4900097,0.7499
7903,325.0,383.5,0.019206851696500393,4900702,0.3592
7904,600.0,386.0,0.019197248270652143,4901694,0.6839
7905,575.0,388.35,0.019187649646516817,4902604,1.0982
7906,555.0,388.45,0.01917805582169356,4903197,0.6520
7907,480.0,388.5,0.019168466793782715,4903907,0.8165
7908,345.0,388.15,0.019158882560385827,4904546,1.1594
7909,270.0,387.3,0.019149303119105635,4905104,1.3932
7910,610.0,390.65,0.019139728467546083,4905806,1.5172
7911,440.0,392.4,0.01913015860331231,4906483,0.3505
7912,500.0,392.7,0.019120593524010656,4907148,0.8525
7913,435.0,391.8,0.019111033227248653,4907970,0.6779
7914,380.0,390.05,0.01910147771063503,4908710,0.3428
7915,390.0,390.35,0.01909192697177971,4909333,1.3684
7916,230.0,387.7,0.019082381008293823,4909942,0.3706
7917,640.0,390.65,0.019072839817789677,4910648,7.6039
7918,680.0,389.5,0.019063303397880784,4911539,1.5564
7919,235.0,387.8,0.019053771746181846,4912046,1.1530
7920,450.0,385.5,0.019044244860308757,4912672,1.6508
7921,330.0,384.3,0.019034722737878602,4913297,8.8214
7922,345.0,383.95,0.019025205376509664,4914065,0.6832
7923,355.0,383.3,0.01901569277382141,4914719,0.9501
7924,850.0,388.25,0.0190061849274345,4915691,0.8285
7925,335.0,385.5,0.018996681834970785,4916278,0.4699
7926,325.0,386.0,0.0189871834940533,4916928,0.6448
7927,310.0,385.45,0.018977689902306274,4917478,0.4497
7928,420.0,384.95,0.01896820105735512,4918081,0.5468
7929,480.0,387.1,0.018958716956826445,4919097,1.5545
7930,465.0,386.85,0.01894923759834803,4919715,0.4439
7931,585.0,390.9,0.018939762979548858,4920360,0.3518
7932,345.0,391.8,0.018930293098059083,4920997,0.8418
7933,210.0,391.05,0.018920827951510052,4921380,0.7451
7934,555.0,390.5,0.0189113675375343,4922233,2.3373
7935,640.0,392.75,0.018901911853765534,4922840,1.4349
7936,310.0,391.65,0.018892460897838654,4923472,1.4010
7937,345.0,392.95,0.018883014667389737,4924064,0.8786
7938,315.0,389.7,0.018873573160056042,4924649,1.4583
7939,380.0,391.1,0.018864136373476014,4925259,0.5529
7940,500.0,390.75,0.018854704305289276,4925858,0.5557
7941,345.0,390.0,0.018845276953136633,4926478,0.5633
7942,475.0,390.55,0.018835854314660064,4927264,0.3767
7943,225.0,389.9,0.018826436387502737,4927815,0.9026
7944,535.0,392.9,0.018817023169308986,4928391,0.9681
7945,435.0,394.9,0.018807614657724334,4929056,2.0514
7946,365.0,395.85,0.018798210850395472,4929696,0.7556
7947,200.0,394.6,0.018788811744970275,4930128,0.4536
7948,215.0,394.4,0.01877941733909779,4930590,0.5336
7949,525.0,393.55,0.018770027630428242,4931249,0.4924
7950,260.0,391.95,0.01876064261661303,4931817,0.8240
7951,285.0,392.0,0.018751262295304723,4932393,0.6445
7952,305.0,391.4,0.018741886664157072,4932926,0.8938
7953,455.0,393.75,0.018732515720824995,4933655,1.5156
7954,275.0,392.65,0.018723149462964585,4934531,0.6301
7955,670.0,394.85,0.018713787888233104,4935336,0.9452
7956,540.0,395.9,0.01870443099428899,4936105,1.2311
7957,420.0,396.85,0.018695078778791844,4936715,3.3989
7958,385.0,396.25,0.01868573123940245,4937344,1.2888
7959,310.0,398.25,0.01867638837378275,4938004,0.5258
7960,370.0,397.8,0.01866705017959586,4938670,0.3799
7961,545.0,398.3,0.01865771665450606,4939580,1.8808
7962,625.0,400.65,0.01864838779617881,4940310,0.7673
7963,310.0,398.2,0.01863906360228072,4940892,1.0194
7964,305.0,399.25,0.01862974407047958,4941542,0.6950
7965,725.0,404.2,0.01862042919844434,4942440,0.2526
7966,190.0,402.45,0.01861111898384512,4942879,0.4164
7967,315.0,404.1,0.018601813424353197,4943535,0.5013
7968,325.0,402.6,0.018592512517641022,4944097,0.3532
7969,185.0,400.9,0.018583216261382204,4944539,0.7214
7970,225.0,399.6,0.018573924653251514,4944923,0.9094
7971,305.0,399.25,0.01856463769092489,4945453,0.6692
7972,235.0,396.6,0.01855535537207943,4946113,0.8791
7973,365.0,396.65,0.01854607769439339,4946752,1.6547
7974,495.0,397.8,0.018536804655546194,4947707,0.7065
7975,280.0,390.6,0.018527536253218423,4948235,2.4453
7976,405.0,387.45,0.018518272485091813,4948900,1.0904
7977,500.0,389.35,0.018509013348849267,4949578,2.6948
7978,270.0,388.4,0.018499758842174842,4950152,0.3563
7979,365.0,389.65,0.018490508962753754,4950747,0.4591
7980,350.0,388.45,0.01848126370827238,4951396,0.5779
7981,655.0,391.5,0.018472023076418244,4952441,0.3318
7982,550.0,393.05,0.018462787064880037,4953094,0.9961
7983,335.0,393.7,0.0184535556713476,4953731,1.1756
7984,420.0,394.1,0.018444328893511927,4954459,0.3020
7985,400.0,395.65,0.018435106729065173,4955071,1.1408
7986,425.0,397.4,0.018425889175700642,4955774,1.1504
7987,470.0,398.45,0.018416676231112792,4956587,1.1489
7988,195.0,397.35,0.018407467892997235,4957118,2.7462
7989,290.0,397.0,0.01839826415905074,4957696,0.3923
7990,410.0,397.75,0.018389065026971213,4958332,0.5216
7991,330.0,397.55,0.018379870494457728,4958895,0.5550
7992,255.0,396.05,0.0183706805592105,4959319,0.7461
7993,460.0,398.85,0.018361495218930896,4960079,0.6558
7994,335.0,399.85,0.01835231447132143,4960644,1.2394
7995,470.0,402.25,0.018343138314085773,4961399,6.5091
7996,250.0,402.6,0.01833396674492873,4961839,0.4480
7997,500.0,403.8,0.018324799761556265,4962735,0.4246
7998,425.0,404.6,0.018315637361675487,4963500,1.0335
7999,455.0,405.4,0.01830647954299465,4964145,0.9504
8000,465.0,403.4,0.018297326303223154,4964972,2.7997
8001,525.0,405.45,0.018288177640071544,4965835,0.5509
8002,400.0,404.75,0.01827903355125151,4966527,0.5617
8003,335.0,404.85,0.018269894034475886,4967119,2.1558
8004,465.0,403.5,0.01826075908745865,4967768,0.3913
8005,375.0,401.5,0.01825162870791492,4968397,0.6237
8006,410.0,400.05,0.018242502893560962,4969022,0.3074
8007,695.0,402.2,0.01823338164211418,4969837,0.4041
8008,415.0,402.9,0.018224264951293125,4970567,2.1658
8009,350.0,403.7,0.018215152818817477,4971125,3.2455
8010,440.0,402.0,0.01820604524240807,4971966,0.8215
8011,360.0,401.2,0.018196942219786866,4972533,1.2011
8012,255.0,398.75,0.018187843748676973,4973052,0.4781
8013,265.0,397.05,0.018178749826802634,4973516,2.6301
8014,340.0,396.65,0.018169660451889235,4974145,0.4702
8015,500.0,397.75,0.018160575621663292,4974741,1.8937
8016,525.0,400.7,0.01815149533385246,4975441,2.0033
8017,395.0,398.25,0.018142419586185534,4976212,0.4441
8018,275.0,394.2,0.018133348376392442,4976823,1.4970
8019,320.0,395.05,0.018124281702204245,4977554,0.5146
8020,240.0,392.95,0.018115219561353143,4977981,1.2766
8021,590.0,395.55,0.018106161951572466,4978792,0.4409
8022,445.0,396.55,0.018097108870596682,4979733,2.1549
8023,295.0,395.95,0.018088060316161385,4980415,1.8137
8024,345.0,390.9,0.018079016286003304,4981017,0.6094
8025,265.0,390.2,0.018069976777860302,4981572,0.4361
8026,210.0,389.05,0.018060941789471374,4982055,1.3648
8027,310.0,389.05,0.01805191131857664,4982595,0.7193
8028,385.0,388.7,0.018042885362917354,4983205,1.0447
8029,520.0,389.1,0.018033863920235895,4984038,2.1065
8030,350.0,387.95,0.018024846988275778,4984639,1.0499
8031,250.0,384.6,0.01801583456478164,4985090,2.0339
8032,630.0,387.45,0.01800682664749925,4986027,1.1530
8033,630.0,391.65,0.0179978232341755,4987095,0.5471
8034,260.0,388.7,0.017988824322558414,4987628,3.2216
8035,405.0,386.35,0.017979829910397135,4988331,0.8753
8036,775.0,391.0,0.01797083999544194,4989231,0.4911
8037,320.0,390.75,0.01796185457544422,4989843,0.4112
8038,680.0,394.4,0.0179528736481565,4990596,1.2474
8039,390.0,394.5,0.01794389721133242,4991294,0.7970
8040,230.0,391.8,0.017934925262726754,4991657,0.4685
8041,690.0,395.25,0.017925957800095392,4992490,1.2320
8042,345.0,393.95,0.017916994821195346,4993095,0.2971
8043,215.0,393.85,0.01790803632378475,4993664,1.4750
8044,480.0,393.3,0.01789908230562286,4994579,0.9479
8045,680.0,395.75,0.01789013276447005,4995334,0.3405
8046,295.0,395.05,0.017881187698087816,4995855,1.9321
8047,450.0,397.55,0.017872247104238775,4996636,0.5205
8048,395.0,399.35,0.017863310980686657,4997223,1.0947
8049,415.0,398.25,0.017854379325196314,4997799,0.4147
8050,290.0,398.55,0.017845452135533717,4998400,0.9543
8051,365.0,399.35,0.01783652940946595,4999050,0.5659
8052,270.0,399.0,0.01782761114476122,4999744,0.3479
8053,440.0,398.85,0.01781869733918884,5000412,0.6295
8054,305.0,399.15,0.017809787990519247,5000856,0.4635
8055,285.0,395.3,0.017800883096523987,5001409,1.9489
8056,290.0,392.8,0.017791982654975724,5001927,1.3028
8057,415.0,392.75,0.017783086663648237,5002619,0.5957
8058,215.0,391.05,0.017774195120316413,5003077,0.5272
8059,450.0,392.45,0.017765308022756256,5003690,1.2526
8060,305.0,391.8,0.017756425368744878,5004206,0.4355
8061,445.0,390.8,0.017747547156060507,5004804,1.0145
8062,510.0,389.65,0.01773867338248248,5005502,0.8160
8063,575.0,392.3,0.01772980404579124,5006496,0.4001
8064,565.0,394.9,0.017720939143768346,5007168,3.1599
8065,280.0,390.45,0.01771207867419646,5007701,0.7412
8066,495.0,393.5,0.017703222634859364,5008568,1.3001
8067,375.0,394.1,0.017694371023541936,5009206,0.8019
8068,370.0,394.55,0.017685523838030168,5009824,2.0625
8069,400.0,396.7,0.017676681076111155,5010556,0.3331
8070,425.0,398.7,0.017667842735573102,5011314,3.0951
8071,235.0,398.0,0.017659008814205318,5011787,0.2892
8072,425.0,399.9,0.017650179309798217,5012600,0.6393
8073,185.0,398.1,0.017641354220143318,5013005,1.1572
