episode,score,clipped_reward,average_score,epsilon,steps,loss
8059,510.0,31.0,348.6,0.2366,4543463,0.011331
8060,445.0,29.0,346.2,0.2365,4544414,0.020078
8061,260.0,18.0,347.7,0.2364,4544855,0.015557
8062,135.0,13.0,344.9,0.2363,4545431,0.008193
8063,255.0,19.0,343.2,0.2362,4546053,0.008776
8064,280.0,19.0,340.9,0.2361,4546501,0.026043
8065,420.0,28.0,338.7,0.2360,4547276,0.004251
8066,415.0,28.0,338.5,0.2359,4548126,0.007189
8067,365.0,25.0,339.9,0.2359,4548796,0.010435
8068,170.0,13.0,336.6,0.2358,4549272,0.014912
8069,230.0,19.0,335.1,0.2357,4549794,0.123304
8070,175.0,13.0,333.5,0.2356,4550207,0.008188
8071,575.0,34.0,335.8,0.2355,4551183,0.070104
8072,425.0,26.0,336.3,0.2354,4551817,0.022776
8073,405.0,25.0,336.9,0.2353,4552420,0.010702
8074,325.0,23.0,336.9,0.2352,4553110,0.011411
8075,230.0,15.0,336.1,0.2351,4553587,0.019992
8076,385.0,24.0,335.6,0.2350,4554255,0.014107
8077,525.0,32.0,337.6,0.2349,4555127,0.030868
8078,300.0,22.0,338.6,0.2348,4555741,0.011107
8079,415.0,28.0,339.1,0.2347,4556452,0.027975
8080,360.0,24.0,339.7,0.2346,4557300,0.008274
8081,380.0,26.0,341.4,0.2345,4558115,0.008363
8082,240.0,18.0,341.2,0.2344,4558590,0.011822
8083,265.0,18.0,341.5,0.2343,4559154,0.018218
8084,370.0,24.0,339.2,0.2342,4559834,0.013571
8085,465.0,30.0,341.9,0.2341,4560786,0.015542
8086,405.0,25.0,342.9,0.2341,4561497,0.016395
8087,305.0,20.0,343.1,0.2340,4562018,0.007620
8088,515.0,24.0,344.4,0.2339,4562695,0.009461
8089,300.0,22.0,344.0,0.2338,4563175,0.018148
8090,240.0,17.0,343.1,0.2337,4563771,0.015310
8091,380.0,26.0,341.4,0.2336,4564557,0.007370
8092,210.0,15.0,340.2,0.2335,4565159,0.012725
8093,340.0,25.0,339.9,0.2334,4565992,0.019136
8094,230.0,18.0,339.1,0.2333,4566516,0.012835
8095,395.0,24.0,341.2,0.2332,4567237,0.022382
8096,185.0,17.0,340.6,0.2331,4567888,0.010965
8097,135.0,12.0,337.5,0.2330,4568239,0.019412
8098,495.0,22.0,338.6,0.2329,4568821,0.008424
8099,195.0,15.0,334.4,0.2328,4569215,0.012277
8100,210.0,14.0,333.5,0.2327,4569615,0.078911
8101,365.0,25.0,334.9,0.2326,4570308,0.008354
8102,290.0,18.0,334.6,0.2325,4570904,0.032778
8103,195.0,15.0,334.4,0.2324,4571507,0.025154
8104,370.0,26.0,334.6,0.2323,4572325,0.014334
8105,275.0,19.0,335.0,0.2323,4572814,0.013863
8106,315.0,20.0,334.9,0.2322,4573537,0.003040
8107,410.0,16.0,334.4,0.2321,4574218,0.016310
8108,265.0,18.0,334.0,0.2320,4574777,0.014797
8109,305.0,20.0,335.4,0.2319,4575408,0.008232
8110,205.0,16.0,333.4,0.2318,4576046,0.055528
8111,370.0,26.0,333.6,0.2317,4576684,0.008339
8112,135.0,12.0,330.4,0.2316,4577153,0.006635
8113,195.0,15.0,329.6,0.2315,4577662,0.003728
8114,265.0,20.0,330.4,0.2314,4578096,0.007563
8115,405.0,25.0,331.9,0.2313,4578765,0.006696
8116,500.0,31.0,333.9,0.2312,4579913,0.009591
8117,435.0,27.0,336.8,0.2311,4580512,0.007716
8118,265.0,20.0,337.6,0.2310,4581083,0.014866
8119,335.0,23.0,335.6,0.2309,4581852,0.009250
8120,720.0,33.0,337.4,0.2308,4582776,0.013310
8121,450.0,21.0,336.6,0.2307,4583383,0.019569
8122,250.0,18.0,336.1,0.2306,4583814,0.014715
8123,300.0,22.0,336.1,0.2305,4584417,0.013281
8124,395.0,27.0,337.1,0.2305,4585206,0.006361
8125,245.0,16.0,337.4,0.2304,4585715,0.010559
8126,215.0,13.0,336.1,0.2303,4586227,0.029886
8127,480.0,30.0,338.9,0.2302,4586959,0.008617
8128,220.0,17.0,336.4,0.2301,4587472,0.018840
8129,410.0,27.0,338.1,0.2300,4588179,0.010601
8130,320.0,22.0,339.7,0.2299,4588822,0.010255
8131,450.0,28.0,341.6,0.2298,4589509,0.011975
8132,430.0,28.0,343.3,0.2297,4590286,0.013650
8133,185.0,13.0,340.2,0.2296,4590758,0.035970
8134,525.0,32.0,341.5,0.2295,4591879,0.012490
8135,225.0,16.0,340.9,0.2294,4592426,0.008851
8136,530.0,31.0,339.1,0.2293,4593181,0.009145
8137,490.0,31.0,340.0,0.2292,4594120,0.011862
8138,330.0,21.0,339.3,0.2291,4594760,0.009423
8139,350.0,23.0,337.6,0.2290,4595491,0.094050
8140,445.0,29.0,338.6,0.2289,4596190,0.009134
8141,240.0,18.0,338.6,0.2288,4596830,0.017370
8142,185.0,14.0,337.7,0.2287,4597231,0.009765
8143,300.0,20.0,337.6,0.2287,4597974,0.010408
8144,275.0,19.0,338.9,0.2286,4598550,0.013925
8145,315.0,20.0,337.4,0.2285,4599150,0.019161
8146,215.0,16.0,337.6,0.2284,4599535,0.013390
8147,295.0,23.0,337.7,0.2283,4600392,0.011897
8148,405.0,27.0,337.1,0.2282,4601379,0.013429
8149,175.0,12.0,334.7,0.2281,4601855,0.016105
8150,285.0,19.0,335.7,0.2280,4602518,0.010862
8151,290.0,21.0,334.6,0.2279,4603099,0.010593
8152,600.0,35.0,335.9,0.2278,4604194,0.006449
8153,385.0,24.0,331.8,0.2277,4604805,0.016044
8154,365.0,24.0,333.9,0.2276,4605451,0.014192
8155,300.0,20.0,333.6,0.2275,4605950,0.013278
8156,290.0,20.0,333.6,0.2274,4606502,0.009921
8157,280.0,17.0,334.8,0.2273,4607137,0.005992
8158,285.0,20.0,332.1,0.2272,4607714,0.064198
8159,220.0,16.0,329.2,0.2271,4608135,0.009869
8160,190.0,15.0,326.7,0.2270,4608698,0.008817
8161,500.0,31.0,329.1,0.2269,4609688,0.014274
8162,365.0,24.0,331.4,0.2269,4610330,0.023389
8163,135.0,9.0,330.2,0.2268,4610760,0.013524
8164,280.0,20.0,330.2,0.2267,4611395,0.006887
8165,360.0,23.0,329.6,0.2266,4612042,0.011806
8166,250.0,18.0,327.9,0.2265,4612474,0.040112
8167,255.0,19.0,326.9,0.2264,4613066,0.008443
8168,295.0,21.0,328.1,0.2263,4613675,0.006396
8169,495.0,31.0,330.8,0.2262,4614406,0.009055
8170,235.0,19.0,331.4,0.2261,4614862,0.024055
8171,185.0,13.0,327.4,0.2260,4615325,0.009504
8172,355.0,25.0,326.8,0.2259,4615951,0.006174
8173,265.0,18.0,325.4,0.2258,4616507,0.008356
8174,220.0,18.0,324.3,0.2257,4617183,0.008371
8175,315.0,21.0,325.1,0.2256,4617756,0.014359
8176,95.0,9.0,322.2,0.2255,4618145,0.009413
8177,365.0,25.0,320.6,0.2254,4618824,0.050996
8178,445.0,29.0,322.1,0.2253,4619570,0.012749
8179,215.0,16.0,320.1,0.2252,4620075,0.023975
8180,275.0,19.0,319.2,0.2251,4620565,0.005707
8181,440.0,27.0,319.9,0.2251,4621348,0.011290
8182,470.0,30.0,322.1,0.2250,4622272,0.014997
8183,350.0,25.0,323.0,0.2249,4622913,0.016004
8184,85.0,7.0,320.1,0.2248,4623226,0.007077
8185,290.0,20.0,318.4,0.2247,4623888,0.020258
8186,265.0,21.0,317.0,0.2246,4624550,0.014682
8187,340.0,23.0,317.4,0.2245,4625253,0.007980
8188,115.0,10.0,313.4,0.2244,4625642,0.009717
8189,305.0,21.0,313.4,0.2243,4626264,0.011026
8190,575.0,34.0,316.8,0.2242,4627171,0.017933
8191,265.0,19.0,315.6,0.2241,4627790,0.011452
8192,210.0,15.0,315.6,0.2240,4628278,0.017923
8193,290.0,19.0,315.1,0.2239,4628848,0.008154
8194,620.0,27.0,319.0,0.2238,4629504,0.007301
8195,235.0,17.0,317.4,0.2237,4630126,0.015764
8196,195.0,13.0,317.5,0.2236,4630592,0.023668
8197,455.0,29.0,320.7,0.2235,4631388,0.007554
8198,515.0,32.0,320.9,0.2234,4632333,0.016717
8199,135.0,12.0,320.3,0.2233,4632803,0.016284
8200,165.0,14.0,319.9,0.2233,4633266,0.010903
8201,330.0,23.0,319.5,0.2232,4633914,0.013458
8202,330.0,23.0,319.9,0.2231,4634533,0.008360
8203,305.0,21.0,321.0,0.2230,4635185,0.012867
8204,200.0,15.0,319.3,0.2229,4635711,0.004947
8205,515.0,20.0,321.7,0.2228,4636371,0.116343
8206,345.0,24.0,322.0,0.2227,4637028,0.043288
8207,190.0,16.0,319.8,0.2226,4637549,0.003490
8208,205.0,15.0,319.2,0.2225,4638024,0.006341
8209,205.0,14.0,318.2,0.2224,4638395,0.015635
8210,565.0,33.0,321.8,0.2223,4639276,0.131133
8211,290.0,21.0,321.0,0.2222,4639873,0.008028
8212,545.0,33.0,325.1,0.2221,4640670,0.015603
8213,320.0,22.0,326.4,0.2220,4641280,0.005864
8214,355.0,24.0,327.2,0.2219,4641884,0.017657
8215,315.0,21.0,326.4,0.2218,4642472,0.012376
8216,200.0,16.0,323.4,0.2217,4643005,0.010245
8217,540.0,22.0,324.4,0.2216,4643658,0.009470
8218,260.0,18.0,324.4,0.2215,4644143,0.009228
8219,390.0,26.0,324.9,0.2215,4644873,0.054370
8220,310.0,20.0,320.8,0.2214,4645446,0.008012
8221,210.0,14.0,318.4,0.2213,4645925,0.012594
8222,270.0,20.0,318.6,0.2212,4646502,0.008467
8223,110.0,11.0,316.7,0.2211,4647052,0.008208
8224,395.0,25.0,316.7,0.2210,4647623,0.017826
8225,485.0,31.0,319.1,0.2209,4648492,0.011556
8226,275.0,20.0,319.7,0.2208,4649130,0.018684
8227,755.0,34.0,322.4,0.2207,4650182,0.011613
8228,155.0,10.0,321.8,0.2206,4650499,0.005153
8229,150.0,10.0,319.2,0.2205,4650871,0.009207
8230,335.0,21.0,319.4,0.2204,4651595,0.004706
8231,415.0,27.0,319.0,0.2203,4652267,0.020699
8232,350.0,25.0,318.2,0.2202,4653116,0.169906
8233,90.0,10.0,317.2,0.2201,4653589,0.012927
8234,425.0,19.0,316.2,0.2200,4654146,0.009314
8235,285.0,17.0,316.9,0.2199,4654642,0.012349
8236,140.0,12.0,312.9,0.2198,4655092,0.006038
8237,165.0,14.0,309.7,0.2197,4655539,0.012090
8238,105.0,9.0,307.4,0.2197,4655903,0.009856
8239,465.0,18.0,308.6,0.2196,4656668,0.016144
8240,605.0,35.0,310.2,0.2195,4657745,0.008341
8241,340.0,24.0,311.2,0.2194,4658509,0.013441
8242,120.0,10.0,310.6,0.2193,4658907,0.006860
8243,525.0,32.0,312.8,0.2192,4659790,0.053347
8244,440.0,27.0,314.4,0.2191,4660456,0.008042
8245,125.0,10.0,312.6,0.2190,4660847,0.010298
8246,600.0,35.0,316.4,0.2189,4661955,0.009424
8247,275.0,19.0,316.2,0.2188,4662500,0.008725
8248,585.0,27.0,318.0,0.2187,4663198,0.009277
8249,520.0,32.0,321.4,0.2186,4664122,0.018852
8250,320.0,20.0,321.8,0.2185,4664761,0.017409
8251,215.0,14.0,321.1,0.2184,4665207,0.101691
8252,295.0,22.0,318.0,0.2183,4665981,0.015161
8253,80.0,6.0,314.9,0.2182,4666263,0.003887
8254,130.0,10.0,312.6,0.2181,4666627,0.008897
8255,685.0,41.0,316.4,0.2180,4667881,0.008136
8256,685.0,42.0,320.4,0.2179,4669074,0.005456
8257,445.0,29.0,322.1,0.2179,4669919,0.020767
8258,375.0,25.0,322.9,0.2178,4670542,0.058915
8259,100.0,9.0,321.8,0.2177,4670952,0.007791
8260,350.0,25.0,323.4,0.2176,4671700,0.016512
8261,235.0,19.0,320.7,0.2175,4672255,0.010888
8262,210.0,14.0,319.1,0.2174,4672720,0.025290
8263,515.0,32.0,322.9,0.2173,4673614,0.011196
8264,315.0,21.0,323.3,0.2172,4674129,0.121562
8265,225.0,18.0,321.9,0.2171,4674671,0.018112
8266,355.0,24.0,323.0,0.2170,4675282,0.012417
8267,320.0,20.0,323.6,0.2169,4675812,0.009636
8268,275.0,19.0,323.4,0.2168,4676522,0.012161
8269,235.0,18.0,320.9,0.2167,4677091,0.059219
8270,330.0,24.0,321.8,0.2166,4677848,0.008822
8271,695.0,32.0,326.9,0.2165,4678575,0.013908
8272,335.0,23.0,326.7,0.2164,4679257,0.014591
8273,175.0,13.0,325.8,0.2163,4679626,0.002878
8274,675.0,31.0,330.4,0.2162,4680363,0.013465
8275,360.0,22.0,330.8,0.2161,4680959,0.024357
8276,225.0,15.0,332.1,0.2161,4681397,0.008555
8277,355.0,22.0,332.0,0.2160,4681908,0.013768
8278,190.0,14.0,329.4,0.2159,4682397,0.010510
8279,340.0,22.0,330.7,0.2158,4682967,0.006011
8280,150.0,14.0,329.4,0.2157,4683567,0.007482
8281,220.0,17.0,327.2,0.2156,4684123,0.009648
8282,365.0,26.0,326.2,0.2155,4684778,0.007467
8283,200.0,17.0,324.7,0.2154,4685478,0.021914
8284,360.0,25.0,327.4,0.2153,4686194,0.017178
8285,420.0,25.0,328.8,0.2152,4686838,0.049214
8286,135.0,12.0,327.4,0.2151,4687237,0.012749
8287,300.0,21.0,327.1,0.2150,4687887,0.009138
8288,380.0,23.0,329.7,0.2149,4688470,0.018966
8289,515.0,32.0,331.8,0.2148,4689432,0.008517
8290,430.0,27.0,330.4,0.2147,4690140,0.019601
8291,525.0,32.0,332.9,0.2146,4690925,0.025536
8292,485.0,31.0,335.7,0.2145,4691765,0.008988
8293,345.0,25.0,336.2,0.2144,4692446,0.014635
8294,385.0,25.0,333.9,0.2143,4693053,0.007720
8295,75.0,5.0,332.3,0.2143,4693362,0.014494
8296,800.0,36.0,338.4,0.2142,4694605,0.053916
8297,90.0,10.0,334.7,0.2141,4695004,0.108947
8298,455.0,29.0,334.1,0.2140,4695639,0.013246
8299,180.0,13.0,334.6,0.2139,4696077,0.008146
8300,425.0,28.0,337.1,0.2138,4696778,0.013388
8301,315.0,22.0,337.0,0.2137,4697442,0.025181
8302,185.0,13.0,335.6,0.2136,4697812,0.031045
8303,310.0,22.0,335.6,0.2135,4698491,0.028278
8304,345.0,22.0,337.1,0.2134,4699234,0.010358
8305,270.0,17.0,334.6,0.2133,4699656,0.006170
8306,280.0,19.0,333.9,0.2132,4700196,0.010205
8307,365.0,24.0,335.7,0.2131,4700850,0.006602
8308,510.0,31.0,338.8,0.2130,4701679,0.026401
8309,400.0,24.0,340.7,0.2129,4702360,0.016850
8310,465.0,30.0,339.7,0.2128,4703283,0.006950
8311,275.0,19.0,339.6,0.2127,4704002,0.011595
8312,560.0,26.0,339.7,0.2126,4704763,0.011382
8313,375.0,24.0,340.2,0.2125,4705417,0.005452
8314,315.0,20.0,339.9,0.2125,4705993,0.008733
8315,465.0,20.0,341.4,0.2124,4706645,0.010640
8316,390.0,25.0,343.2,0.2123,4707321,0.010765
8317,465.0,30.0,342.5,0.2122,4708195,0.015628
8318,420.0,26.0,344.1,0.2121,4708870,0.016099
8319,340.0,24.0,343.6,0.2120,4709597,0.008868
8320,180.0,14.0,342.3,0.2119,4710082,0.011135
8321,315.0,21.0,343.4,0.2118,4710691,0.008696
8322,225.0,18.0,342.9,0.2117,4711304,0.005753
8323,580.0,27.0,347.6,0.2116,4712099,0.015255
8324,335.0,21.0,347.0,0.2115,4712792,0.015002
8325,490.0,30.0,347.1,0.2114,4713608,0.010781
8326,125.0,9.0,345.6,0.2113,4713992,0.008907
8327,240.0,16.0,340.4,0.2112,4714572,0.014449
8328,665.0,30.0,345.5,0.2111,4715295,0.003489
8329,365.0,22.0,347.6,0.2110,4715860,0.011973
8330,400.0,27.0,348.3,0.2109,4716583,0.014815
8331,260.0,17.0,346.8,0.2108,4717159,0.131792
8332,440.0,29.0,347.6,0.2107,4717868,0.008257
8333,420.0,26.0,350.9,0.2107,4718628,0.011808
8334,485.0,31.0,351.6,0.2106,4719570,0.132722
8335,300.0,22.0,351.7,0.2105,4720156,0.012542
8336,140.0,11.0,351.7,0.2104,4720639,0.006957
8337,490.0,31.0,354.9,0.2103,4721464,0.004322
8338,625.0,27.0,360.1,0.2102,4722213,0.011550
8339,270.0,19.0,358.2,0.2101,4722791,0.067347
8340,450.0,19.0,356.6,0.2100,4723517,0.009469
8341,575.0,25.0,359.0,0.2099,4724181,0.011256
8342,415.0,28.0,361.9,0.2098,4724966,0.025345
8343,200.0,17.0,358.7,0.2097,4725451,0.007796
8344,400.0,27.0,358.3,0.2096,4726207,0.025348
8345,315.0,23.0,360.2,0.2095,4726865,0.007915
8346,460.0,29.0,358.8,0.2094,4727701,0.018054
8347,305.0,21.0,359.1,0.2093,4728200,0.013646
8348,380.0,25.0,357.1,0.2092,4728959,0.052711
8349,275.0,20.0,354.6,0.2091,4729508,0.015730
8350,315.0,18.0,354.6,0.2090,4729969,0.052933
8351,235.0,18.0,354.8,0.2089,4730433,0.014354
8352,460.0,30.0,356.4,0.2089,4731280,0.012805
8353,200.0,14.0,357.6,0.2088,4731648,0.009350
8354,400.0,25.0,360.3,0.2087,4732274,0.015082
8355,605.0,35.0,359.5,0.2086,4733051,0.015295
8356,95.0,8.0,353.6,0.2085,4733439,0.080871
8357,215.0,14.0,351.3,0.2084,4733845,0.027921
8358,310.0,21.0,350.6,0.2083,4734667,0.019074
8359,395.0,25.0,353.6,0.2082,4735316,0.026103
8360,200.0,17.0,352.1,0.2081,4735972,0.011956
8361,690.0,32.0,356.6,0.2080,4736843,0.013039
8362,125.0,9.0,355.8,0.2079,4737122,0.012770
8363,205.0,17.0,352.7,0.2078,4737587,0.017328
8364,570.0,34.0,355.2,0.2077,4738383,0.013672
8365,480.0,30.0,357.8,0.2076,4739206,0.005477
8366,290.0,21.0,357.1,0.2075,4739920,0.013880
8367,255.0,21.0,356.5,0.2074,4740386,0.010178
8368,300.0,21.0,356.8,0.2073,4741046,0.028509
8369,205.0,17.0,356.4,0.2072,4741493,0.014177
8370,550.0,23.0,358.6,0.2071,4742146,0.006961
8371,250.0,20.0,354.2,0.2071,4742772,0.008447
8372,365.0,24.0,354.5,0.2070,4743363,0.008768
8373,355.0,25.0,356.3,0.2069,4743991,0.008323
8374,550.0,33.0,355.1,0.2068,4744757,0.008573
8375,445.0,29.0,355.9,0.2067,4745497,0.005293
8376,335.0,23.0,357.0,0.2066,4746277,0.008667
8377,175.0,14.0,355.2,0.2065,4746780,0.010062
8378,425.0,27.0,357.6,0.2064,4747434,0.120237
8379,140.0,11.0,355.6,0.2063,4747891,0.034088
8380,405.0,28.0,358.1,0.2062,4748595,0.008218
8381,500.0,30.0,360.9,0.2061,4749428,0.011650
8382,370.0,26.0,360.9,0.2060,4750193,0.016410
8383,190.0,14.0,360.9,0.2059,4750629,0.012504
8384,315.0,23.0,360.4,0.2058,4751432,0.012698
8385,150.0,13.0,357.7,0.2057,4751958,0.015549
8386,330.0,23.0,359.6,0.2056,4752547,0.026188
8387,365.0,23.0,360.3,0.2055,4753182,0.006806
8388,220.0,16.0,358.7,0.2054,4753628,0.013710
8389,210.0,17.0,355.6,0.2053,4754207,0.010793
8390,350.0,22.0,354.9,0.2053,4754856,0.015241
8391,310.0,22.0,352.7,0.2052,4755624,0.014909
8392,305.0,22.0,350.9,0.2051,4756229,0.014371
8393,285.0,20.0,350.3,0.2050,4756748,0.008627
8394,275.0,19.0,349.2,0.2049,4757265,0.010784
8395,170.0,13.0,350.1,0.2048,4757768,0.122373
8396,415.0,26.0,346.3,0.2047,4758405,0.019064
8397,195.0,15.0,347.4,0.2046,4758915,0.055449
8398,390.0,26.0,346.7,0.2045,4759607,0.011662
8399,390.0,25.0,348.8,0.2044,4760309,0.010742
8400,360.0,24.0,348.1,0.2043,4760881,0.012020
8401,315.0,22.0,348.1,0.2042,4761509,0.012672
8402,445.0,27.0,350.8,0.2041,4762229,0.012859
8403,150.0,12.0,349.1,0.2040,4762598,0.009274
8404,230.0,17.0,348.0,0.2039,4763425,0.004688
8405,515.0,32.0,350.4,0.2038,4764371,0.009573
8406,385.0,25.0,351.5,0.2037,4765080,0.056488
8407,225.0,17.0,350.1,0.2036,4765595,0.005779
8408,305.0,21.0,348.1,0.2035,4766217,0.015176
8409,330.0,25.0,347.4,0.2035,4766962,0.003616
8410,175.0,13.0,344.4,0.2034,4767341,0.010493
8411,260.0,17.0,344.3,0.2033,4767801,0.053193
8412,290.0,23.0,341.6,0.2032,4768552,0.007049
8413,235.0,20.0,340.2,0.2031,4769080,0.135267
8414,495.0,31.0,342.0,0.2030,4769816,0.011894
8415,230.0,15.0,339.6,0.2029,4770383,0.039043
8416,240.0,19.0,338.1,0.2028,4771143,0.025777
8417,305.0,19.0,336.6,0.2027,4771763,0.012452
8418,350.0,23.0,335.9,0.2026,4772447,0.014101
8419,235.0,18.0,334.8,0.2025,4772942,0.021616
8420,550.0,25.0,338.5,0.2024,4773707,0.007309
8421,425.0,27.0,339.6,0.2023,4774404,0.011520
8422,445.0,29.0,341.8,0.2022,4775351,0.015496
8423,480.0,23.0,340.8,0.2021,4776029,0.012767
8424,455.0,29.0,342.0,0.2020,4776814,0.009554
8425,270.0,21.0,339.8,0.2019,4777460,0.029558
8426,360.0,24.0,342.1,0.2018,4778054,0.007638
8427,360.0,23.0,343.4,0.2017,4778831,0.013211
8428,610.0,27.0,342.8,0.2017,4779515,0.015891
8429,490.0,31.0,344.1,0.2016,4780411,0.022590
8430,665.0,30.0,346.7,0.2015,4781253,0.014689
8431,365.0,25.0,347.8,0.2014,4782010,0.009267
8432,250.0,19.0,345.9,0.2013,4782479,0.013870
8433,605.0,27.0,347.7,0.2012,4783538,0.060782
8434,385.0,26.0,346.7,0.2011,4784229,0.005761
8435,345.0,22.0,347.1,0.2010,4784884,0.013583
8436,235.0,17.0,348.1,0.2009,4785404,0.006463
8437,470.0,30.0,347.9,0.2008,4786313,0.019034
8438,440.0,26.0,346.1,0.2007,4786959,0.011363
8439,515.0,31.0,348.5,0.2006,4787655,0.004491
8440,355.0,24.0,347.6,0.2005,4788311,0.004560
8441,320.0,21.0,345.0,0.2004,4788995,0.006955
8442,520.0,22.0,346.1,0.2003,4789596,0.015499
8443,400.0,27.0,348.1,0.2002,4790427,0.003437
8444,250.0,17.0,346.6,0.2001,4790962,0.013509
8445,570.0,34.0,349.1,0.2000,4792211,0.005223
8446,485.0,30.0,349.4,0.1999,4792937,0.012290
8447,190.0,14.0,348.2,0.1999,4793468,0.006321
8448,295.0,21.0,347.4,0.1998,4793981,0.013955
8449,230.0,18.0,346.9,0.1997,4794464,0.008402
8450,945.0,35.0,353.2,0.1996,4795234,0.007718
8451,445.0,27.0,355.3,0.1995,4795891,0.009338
8452,260.0,18.0,353.3,0.1994,4796330,0.006560
8453,415.0,27.0,355.4,0.1993,4797099,0.003874
8454,515.0,32.0,356.6,0.1992,4798063,0.122415
8455,575.0,34.0,356.3,0.1991,4799025,0.014015
8456,445.0,29.0,359.8,0.1990,4799839,0.006501
8457,325.0,21.0,360.9,0.1989,4800397,0.026628
8458,235.0,16.0,360.1,0.1988,4800855,0.019220
8459,255.0,18.0,358.8,0.1987,4801422,0.013397
8460,340.0,23.0,360.1,0.1986,4801978,0.030605
8461,260.0,18.0,355.9,0.1985,4802491,0.016780
8462,215.0,15.0,356.8,0.1984,4803000,0.026092
8463,565.0,26.0,360.4,0.1983,4803844,0.011257
8464,130.0,10.0,355.9,0.1982,4804242,0.015505
8465,430.0,28.0,355.4,0.1981,4804942,0.010951
8466,540.0,33.0,357.9,0.1981,4805718,0.012396
8467,115.0,10.0,356.6,0.1980,4806127,0.008423
8468,295.0,21.0,356.5,0.1979,4806718,0.029694
8469,235.0,17.0,356.8,0.1978,4807315,0.027246
8470,425.0,28.0,355.6,0.1977,4808049,0.012597
8471,310.0,20.0,356.1,0.1976,4808601,0.026893
8472,325.0,21.0,355.8,0.1975,4809364,0.062916
8473,225.0,18.0,354.4,0.1974,4809806,0.057583
8474,375.0,26.0,352.7,0.1973,4810419,0.023180
8475,550.0,33.0,353.8,0.1972,4811321,0.017957
8476,430.0,28.0,354.7,0.1971,4812149,0.008643
8477,195.0,15.0,354.9,0.1970,4812637,0.013688
8478,520.0,32.0,355.9,0.1969,4813494,0.019195
8479,300.0,22.0,357.4,0.1968,4814028,0.011469
8480,610.0,35.0,359.5,0.1967,4814888,0.016723
8481,635.0,30.0,360.9,0.1966,4815604,0.006412
8482,195.0,17.0,359.1,0.1965,4816072,0.020565
8483,295.0,21.0,360.1,0.1964,4816655,0.012524
8484,315.0,22.0,360.1,0.1963,4817204,0.008870
8485,335.0,22.0,362.0,0.1963,4817901,0.015429
8486,225.0,17.0,360.9,0.1962,4818453,0.016197
8487,175.0,15.0,359.1,0.1961,4818922,0.006271
8488,180.0,15.0,358.6,0.1960,4819354,0.024052
8489,490.0,31.0,361.4,0.1959,4820065,0.010758
8490,640.0,30.0,364.4,0.1958,4820947,0.007429
8491,205.0,14.0,363.3,0.1957,4821333,0.014072
8492,350.0,22.0,363.8,0.1956,4821929,0.009532
8493,375.0,24.0,364.6,0.1955,4822517,0.005666
8494,310.0,22.0,365.0,0.1954,4823125,0.005656
8495,325.0,23.0,366.6,0.1953,4823713,0.037347
8496,355.0,24.0,365.9,0.1952,4824381,0.008329
8497,600.0,35.0,370.0,0.1951,4825326,0.007493
8498,665.0,31.0,372.8,0.1950,4826189,0.004800
8499,195.0,15.0,370.8,0.1949,4826775,0.012337
8500,265.0,19.0,369.9,0.1948,4827375,0.008032
8501,380.0,25.0,370.5,0.1947,4828077,0.006514
8502,800.0,36.0,374.1,0.1946,4829173,0.081085
8503,375.0,25.0,376.3,0.1945,4829768,0.013712
8504,460.0,29.0,378.6,0.1945,4830501,0.027232
8505,240.0,16.0,375.9,0.1944,4830958,0.009881
8506,305.0,22.0,375.1,0.1943,4831561,0.131806
8507,265.0,19.0,375.4,0.1942,4832034,0.009924
8508,155.0,12.0,373.9,0.1941,4832381,0.026488
8509,320.0,22.0,373.9,0.1940,4833122,0.010819
8510,260.0,16.0,374.7,0.1939,4833602,0.019580
8511,330.0,23.0,375.4,0.1938,4834226,0.015416
8512,255.0,18.0,375.1,0.1937,4834624,0.050212
8513,435.0,17.0,377.1,0.1936,4835143,0.012805
8514,375.0,25.0,375.9,0.1935,4835809,0.014933
8515,520.0,32.0,378.8,0.1934,4836718,0.006832
8516,355.0,23.0,379.9,0.1933,4837377,0.017145
8517,370.0,26.0,380.6,0.1932,4838280,0.010378
8518,190.0,13.0,378.9,0.1931,4838723,0.008422
8519,385.0,25.0,380.4,0.1930,4839418,0.006189
8520,555.0,33.0,380.5,0.1929,4840443,0.026524
8521,345.0,24.0,379.7,0.1928,4841148,0.014837
8522,125.0,11.0,376.5,0.1927,4841519,0.018779
8523,300.0,21.0,374.7,0.1927,4842073,0.010914
8524,335.0,24.0,373.5,0.1926,4842836,0.015663
8525,215.0,16.0,372.9,0.1925,4843331,0.021283
8526,570.0,34.0,375.1,0.1924,4844170,0.092826
8527,550.0,25.0,376.9,0.1923,4844897,0.008816
8528,300.0,21.0,373.9,0.1922,4845587,0.010451
8529,225.0,18.0,371.2,0.1921,4846288,0.008197
8530,415.0,27.0,368.7,0.1920,4847137,0.010441
8531,285.0,22.0,367.9,0.1919,4847747,0.010295
8532,380.0,26.0,369.2,0.1918,4848511,0.013703
8533,345.0,22.0,366.6,0.1917,4849165,0.007230
8534,245.0,19.0,365.2,0.1916,4849709,0.017186
8535,380.0,26.0,365.6,0.1915,4850408,0.008385
8536,185.0,15.0,365.1,0.1914,4850832,0.125863
8537,415.0,25.0,364.5,0.1913,4851455,0.006655
8538,290.0,20.0,363.0,0.1912,4852017,0.044359
8539,360.0,25.0,361.4,0.1911,4852756,0.006646
